dimension,category,study_id
generation_metric,Exact Match,U004
generation_metric,Exact Match,U105
generation_metric,Execution Success Rate,U104
generation_metric,Execution Success Rate,U158
generation_metric,Failing Test Count,U013
generation_metric,Failing Test Count,U157
generation_metric,False Positive Rate,U069
generation_metric,False Positive Rate,U148
generation_metric,False Rejection Rate,U091
generation_metric,False Rejection Rate,U233
generation_metric,Focal-call Presence,U009
generation_metric,Focal-call Presence,U204
generation_metric,Generation Rate,U211
generation_metric,Generation Rate,U226
generation_metric,Generation Success Rate,U162
generation_metric,Generation Success Rate,U212
generation_metric,Human Quality,U019
generation_metric,Human Quality,U043
generation_metric,Human Task Completion Time,U084
generation_metric,Human Task Completion Time,U194
generation_metric,Input Attack Rate,SN007
generation_metric,Input Attack Rate,U202
generation_metric,Iteration Count,SN016
generation_metric,Iteration Count,U056
generation_metric,Killed Mutant Count,U022
generation_metric,Killed Mutant Count,U185
generation_metric,LLM Calls,U199
generation_metric,LLM Calls,U233
generation_metric,Partial Pass Rate,SN012
generation_metric,Partial Pass Rate,U047
generation_metric,Path Coverage,SN006
generation_metric,Path Coverage,U194
generation_metric,Query Count,U034
generation_metric,Query Count,U042
generation_metric,Static Warnings,U048
generation_metric,Static Warnings,U211
generation_metric,Test Strength,U038
generation_metric,Test Strength,U162
generation_metric,AST Similarity,U119
generation_metric,Additional Mock Count,U025
generation_metric,Additional Successfully Tested Method Count,U219
generation_metric,Adoption Intention,U043
generation_metric,Assertion Complexity,U162
generation_metric,Assertion Error Rate,U022
generation_metric,Assertion Failure Rate,U162
generation_metric,Assertion-error Distribution,U048
generation_metric,Auxiliary evaluation only (no test-quality metrics),U125
generation_metric,Average Unique Valid Verification Count per Seed,U227
generation_metric,Branch Overlap Ratio,U101
generation_metric,Breaking-change Detecting Test Count,U231
generation_metric,Breaking-change Detection,U231
generation_metric,Bug-revealing Test/Suite Count,U067
generation_metric,Bug-validating Suite Rate,U067
generation_metric,C3 Coverage,U039
generation_metric,C3 Invocation Coverage,U039
generation_metric,Changed Test LOC,U203
generation_metric,Code Complexity,U211
generation_metric,Code Extraction Success,U211
generation_metric,Code Quality,U048
generation_metric,Code-documentation Inconsistency Detection,U135
generation_metric,Cognitive Load,U084
generation_metric,Comment Presence,U009
generation_metric,Compilable Test Count,U004
generation_metric,Compilation-error Distribution,U211
generation_metric,Compile Error Rate,SN015
generation_metric,Compile Rate (evidence unresolved),U036
generation_metric,Composite Test Quality,U098
generation_metric,Composite Utility,U222
generation_metric,Computational Cost,U205
generation_metric,Condition Coverage,U002
generation_metric,Correct Assertion Rate (definition disputed),U013
generation_metric,Correct Fault-revealing Test Rate,U007
generation_metric,Cost-normalized Detection,U233
generation_metric,Coverage (unspecified),U004
generation_metric,Coverage Efficiency,U205
generation_metric,Coverage Gain across Queries,U160
generation_metric,Coverage Improvement,U185
generation_metric,Coverage-increasing Function Proportion,U042
generation_metric,Coverage-per-input,U167
generation_metric,Coverage-set Similarity,U154
generation_metric,Coverage-versus-executions,U213
generation_metric,Coverage-versus-suite-size,U153
generation_metric,Covered-edge Count,U167
generation_metric,Defect Yield,U230
generation_metric,Dependency Coverage,U210
generation_metric,Descriptive-name Presence,U009
generation_metric,Developer Acknowledgment,U165
generation_metric,Developer-reported Effort Reduction,U100
generation_metric,Diff-touching Test Rate,U127
generation_metric,Differential-input Rate,U007
generation_metric,Discrimination Reward,U201
generation_metric,Distinct Input Count,U215
generation_metric,Docstring Presence,U215
generation_metric,Elo,U068
generation_metric,Empty Output Rate,U101
generation_metric,Error Rate/Distribution,U238
generation_metric,Exception Count,U167
generation_metric,Exception-type Match,U105
generation_metric,Executability (case-level binary),U060
generation_metric,Failure/Repair Proportions,U016
generation_metric,False Acceptance Rate,U091
generation_metric,False Alarm Rate (invalid/executable),U133
generation_metric,False Discovery Proportion,U146
generation_metric,False-positive Rate,U157
generation_metric,Fault Detection Rate,U107
generation_metric,Fault Triggering Rate,U235
generation_metric,Fault-detected Program Count,U103
generation_metric,Fault-triggering Success Rate,U103
generation_metric,Files-with-Assertions Count,U207
generation_metric,First-attempt Success Rate,U212
generation_metric,Fitness Score,U162
generation_metric,Flakiness Indicators,U207
generation_metric,Focal-call Success Rate,U045
generation_metric,Focal-method Testing Rate,U002
generation_metric,Gain Inflation,U233
generation_metric,Generated-statement Parseability,U034
generation_metric,Generation Diversity,U068
generation_metric,Generation Failure Rate,U067
generation_metric,Generation Iterations,U221
generation_metric,Grade Agreement,U069
generation_metric,Grading Accuracy,U069
generation_metric,Hallucinated Classes,U199
generation_metric,Hard-to-cover Branch Coverage,U017
generation_metric,High-coverage Class Count,U115
generation_metric,Historical-fault Detection,U233
generation_metric,Historical-revert Detection,U230
generation_metric,Human Task Accuracy,U194
generation_metric,Human Task Correctness,U084
generation_metric,Inference Steps,U205
generation_metric,Input-output Novelty,U047
generation_metric,LLM-judged Pairwise Win Rate,U061
generation_metric,LLM-voter Agreement,U222
generation_metric,Line Acceptance Rate,U100
generation_metric,Line Edit Distance,U100
generation_metric,Maintainability,U124
generation_metric,Meaningless Test Case Rate,U032
generation_metric,Metamorphic Consistency,U133
generation_metric,Misguided Test Rate,U148
generation_metric,Missed-statement Overlap Count,U056
generation_metric,Mock Usage,U086
generation_metric,Modified Condition Coverage,U147
generation_metric,Monetary Cost (evidence unresolved),U239
generation_metric,Mutant-set Similarity,U154
generation_metric,Mutation@Pass Score,U204
generation_metric,Mutator Coverage,U185
generation_metric,NDCG,U197
generation_metric,Non-trivial Assertion/Test Proportion,U016
generation_metric,Oracle Type Distribution,U231
generation_metric,Output Parsing/Completeness,U070
generation_metric,Output Token Length,U156
generation_metric,Pair-wise Fix Precision,U135
generation_metric,Parameter Coverage,U039
generation_metric,Parameter Diversity,U060
generation_metric,Pareto Quality,U229
generation_metric,Pass-without-focal-call Rate,U204
generation_metric,Passed-test Branch Coverage,U124
generation_metric,Passed-test Line Coverage,U124
generation_metric,Passing Test Count,U004
generation_metric,Passing Test Result (unit disputed),U063
generation_metric,Path-following Accuracy,U045
generation_metric,Per-target Win Rate,U213
generation_metric,Per-test Efficiency,U229
generation_metric,Perceived Assertion Quality,U222
generation_metric,Perceived Correctness,U124
generation_metric,Perceived Usability,U043
generation_metric,Plateau Length,U120
generation_metric,Prediction Error,U197
generation_metric,Program-input Execution Count,U233
generation_metric,Program-without-successful-suite Rate,U010
generation_metric,Qualitative Readability,U004
generation_metric,ROUGE,U004
generation_metric,Referability,U154
generation_metric,Reference Availability,U154
generation_metric,Region Coverage,U058
generation_metric,Rejected Test/Suite Count,U067
generation_metric,Reported/Fixed Inconsistency Count,U135
generation_metric,Resolve-loop Iterations,U216
generation_metric,Retained Test Count,U071
generation_metric,Runnable Rate,U105
generation_metric,Runtime Error Decline Rate,SN015
generation_metric,Scenario Diversity,U208
generation_metric,Semantic Validity Rate,U196
generation_metric,Sequence Score,U148
generation_metric,Solved-instance Count,U204
generation_metric,Specificity,U135
generation_metric,Stated Adoption Willingness,U055
generation_metric,Static Edge-case Diversity,U207
generation_metric,Success-by-iteration Distribution,U042
generation_metric,Success-versus-attempts,U049
generation_metric,Summed Evaluation Time,U233
generation_metric,Target-line Accuracy (motivating example),U120
generation_metric,Target-reaching Success,U049
generation_metric,Target-reaching Task Count,U049
generation_metric,Target-throw Coverage Overlap,U105
generation_metric,Task Detection Rate,U233
generation_metric,Test Budget,U091
generation_metric,Test Complexity,U086
generation_metric,Test Count (worked example),U210
generation_metric,Test Defect Rate,U230
generation_metric,Test Execution Count,U127
generation_metric,Test Failure Rate,U154
generation_metric,Test Quality Rating,U230
generation_metric,Test Scoring/Reward Evaluation Time,U229
generation_metric,Test Size,U100
generation_metric,Test Toxicity,U083
generation_metric,Test-quality Triage False Discovery Proportion,U230
generation_metric,Testing-pattern Distribution,U215
generation_metric,Throughput,U205
generation_metric,Throw-statement Coverage,U105
generation_metric,Time-per-valid-input,U167
generation_metric,Token Edit Distance,U100
generation_metric,Token-weighted Cost,U212
generation_metric,Unique Covered Branch Count,U213
generation_metric,Unique Method Coverage,U013
generation_metric,Uniquely Contributing Test Proportion,U016
generation_metric,Unit-test Fidelity,U201
generation_metric,Unknown Assertion Pattern Rate,U207
generation_metric,Useful-test Ratio,U197
generation_metric,User Confidence,U194
generation_metric,Valid Assertion Count,U083
generation_metric,Valid Input Rate,U167
generation_metric,Valid Program Count,U227
generation_metric,Valid Suite Rate,U229
generation_metric,Valid Target/Instance Count,U231
generation_metric,Valid Test Rate,U201
generation_metric,Valid-target/instance Yield,U231
generation_metric,Valid-test Yield,U233
generation_metric,Variable Diversity,U060
generation_metric,Win Rate,U068
code_availability,Verified implementation or experimental code,SN001
code_availability,Verified implementation or experimental code,SN002
code_availability,Verified implementation or experimental code,SN004
code_availability,Verified implementation or experimental code,SN005
code_availability,Verified implementation or experimental code,SN006
code_availability,Verified implementation or experimental code,SN007
code_availability,Verified implementation or experimental code,SN008
code_availability,Verified implementation or experimental code,SN012
code_availability,Verified implementation or experimental code,SN016
code_availability,Verified implementation or experimental code,SN017
code_availability,Verified implementation or experimental code,U005
code_availability,Verified implementation or experimental code,U006
code_availability,Verified implementation or experimental code,U008
code_availability,Verified implementation or experimental code,U010
code_availability,Verified implementation or experimental code,U013
code_availability,Verified implementation or experimental code,U014
code_availability,Verified implementation or experimental code,U015
code_availability,Verified implementation or experimental code,U016
code_availability,Verified implementation or experimental code,U017
code_availability,Verified implementation or experimental code,U018
code_availability,Verified implementation or experimental code,U019
code_availability,Verified implementation or experimental code,U022
code_availability,Verified implementation or experimental code,U024
code_availability,Verified implementation or experimental code,U025
code_availability,Verified implementation or experimental code,U026
code_availability,Verified implementation or experimental code,U027
code_availability,Verified implementation or experimental code,U028
code_availability,Verified implementation or experimental code,U029
code_availability,Verified implementation or experimental code,U030
code_availability,Verified implementation or experimental code,U032
code_availability,Verified implementation or experimental code,U033
code_availability,Verified implementation or experimental code,U034
code_availability,Verified implementation or experimental code,U036
code_availability,Verified implementation or experimental code,U038
code_availability,Verified implementation or experimental code,U039
code_availability,Verified implementation or experimental code,U040
code_availability,Verified implementation or experimental code,U042
code_availability,Verified implementation or experimental code,U043
code_availability,Verified implementation or experimental code,U046
code_availability,Verified implementation or experimental code,U047
code_availability,Verified implementation or experimental code,U049
code_availability,Verified implementation or experimental code,U050
code_availability,Verified implementation or experimental code,U051
code_availability,Verified implementation or experimental code,U053
code_availability,Verified implementation or experimental code,U054
code_availability,Verified implementation or experimental code,U056
code_availability,Verified implementation or experimental code,U057
code_availability,Verified implementation or experimental code,U063
code_availability,Verified implementation or experimental code,U064
code_availability,Verified implementation or experimental code,U065
code_availability,Verified implementation or experimental code,U066
code_availability,Verified implementation or experimental code,U068
code_availability,Verified implementation or experimental code,U069
code_availability,Verified implementation or experimental code,U070
code_availability,Verified implementation or experimental code,U071
code_availability,Verified implementation or experimental code,U072
code_availability,Verified implementation or experimental code,U073
code_availability,Verified implementation or experimental code,U075
code_availability,Verified implementation or experimental code,U077
code_availability,Verified implementation or experimental code,U081
code_availability,Verified implementation or experimental code,U083
code_availability,Verified implementation or experimental code,U084
code_availability,Verified implementation or experimental code,U086
code_availability,Verified implementation or experimental code,U087
code_availability,Verified implementation or experimental code,U088
code_availability,Verified implementation or experimental code,U089
code_availability,Verified implementation or experimental code,U090
code_availability,Verified implementation or experimental code,U091
code_availability,Verified implementation or experimental code,U092
code_availability,Verified implementation or experimental code,U093
code_availability,Verified implementation or experimental code,U094
code_availability,Verified implementation or experimental code,U095
code_availability,Verified implementation or experimental code,U096
code_availability,Verified implementation or experimental code,U097
code_availability,Verified implementation or experimental code,U098
code_availability,Verified implementation or experimental code,U099
code_availability,Verified implementation or experimental code,U101
code_availability,Verified implementation or experimental code,U103
code_availability,Verified implementation or experimental code,U104
code_availability,Verified implementation or experimental code,U105
code_availability,Verified implementation or experimental code,U108
code_availability,Verified implementation or experimental code,U109
code_availability,Verified implementation or experimental code,U111
code_availability,Verified implementation or experimental code,U115
code_availability,Verified implementation or experimental code,U116
code_availability,Verified implementation or experimental code,U118
code_availability,Verified implementation or experimental code,U119
code_availability,Verified implementation or experimental code,U120
code_availability,Verified implementation or experimental code,U122
code_availability,Verified implementation or experimental code,U123
code_availability,Verified implementation or experimental code,U124
code_availability,Verified implementation or experimental code,U125
code_availability,Verified implementation or experimental code,U126
code_availability,Verified implementation or experimental code,U127
code_availability,Verified implementation or experimental code,U128
code_availability,Verified implementation or experimental code,U129
code_availability,Verified implementation or experimental code,U130
code_availability,Verified implementation or experimental code,U131
code_availability,Verified implementation or experimental code,U132
code_availability,Verified implementation or experimental code,U133
code_availability,Verified implementation or experimental code,U134
code_availability,Verified implementation or experimental code,U135
code_availability,Verified implementation or experimental code,U136
code_availability,Verified implementation or experimental code,U137
code_availability,Verified implementation or experimental code,U140
code_availability,Verified implementation or experimental code,U141
code_availability,Verified implementation or experimental code,U145
code_availability,Verified implementation or experimental code,U147
code_availability,Verified implementation or experimental code,U148
code_availability,Verified implementation or experimental code,U149
code_availability,Verified implementation or experimental code,U154
code_availability,Verified implementation or experimental code,U155
code_availability,Verified implementation or experimental code,U156
code_availability,Verified implementation or experimental code,U158
code_availability,Verified implementation or experimental code,U159
code_availability,Verified implementation or experimental code,U160
code_availability,Verified implementation or experimental code,U162
code_availability,Verified implementation or experimental code,U163
code_availability,Verified implementation or experimental code,U165
code_availability,Verified implementation or experimental code,U166
code_availability,Verified implementation or experimental code,U167
code_availability,Verified implementation or experimental code,U169
code_availability,Verified implementation or experimental code,U171
code_availability,Verified implementation or experimental code,U172
code_availability,Verified implementation or experimental code,U173
code_availability,Verified implementation or experimental code,U175
code_availability,Verified implementation or experimental code,U176
code_availability,Verified implementation or experimental code,U177
code_availability,Verified implementation or experimental code,U178
code_availability,Verified implementation or experimental code,U180
code_availability,Verified implementation or experimental code,U181
code_availability,Verified implementation or experimental code,U182
code_availability,Verified implementation or experimental code,U185
code_availability,Verified implementation or experimental code,U189
code_availability,Verified implementation or experimental code,U190
code_availability,Verified implementation or experimental code,U192
code_availability,Verified implementation or experimental code,U193
code_availability,Verified implementation or experimental code,U194
code_availability,Verified implementation or experimental code,U195
code_availability,Verified implementation or experimental code,U198
code_availability,Verified implementation or experimental code,U199
code_availability,Verified implementation or experimental code,U200
code_availability,Verified implementation or experimental code,U201
code_availability,Verified implementation or experimental code,U202
code_availability,Verified implementation or experimental code,U204
code_availability,Verified implementation or experimental code,U205
code_availability,Verified implementation or experimental code,U206
code_availability,Verified implementation or experimental code,U207
code_availability,Verified implementation or experimental code,U208
code_availability,Verified implementation or experimental code,U211
code_availability,Verified implementation or experimental code,U213
code_availability,Verified implementation or experimental code,U217
code_availability,Verified implementation or experimental code,U223
code_availability,Verified implementation or experimental code,U224
code_availability,Verified implementation or experimental code,U230
code_availability,Verified implementation or experimental code,U231
code_availability,Verified implementation or experimental code,U232
code_availability,Verified implementation or experimental code,U233
code_availability,Verified implementation or experimental code,U237
code_availability,Accessible author code not verified,SN009
code_availability,Accessible author code not verified,SN010
code_availability,Accessible author code not verified,SN011
code_availability,Accessible author code not verified,SN014
code_availability,Accessible author code not verified,SN015
code_availability,Accessible author code not verified,U007
code_availability,Accessible author code not verified,U011
code_availability,Accessible author code not verified,U012
code_availability,Accessible author code not verified,U020
code_availability,Accessible author code not verified,U023
code_availability,Accessible author code not verified,U035
code_availability,Accessible author code not verified,U041
code_availability,Accessible author code not verified,U044
code_availability,Accessible author code not verified,U045
code_availability,Accessible author code not verified,U048
code_availability,Accessible author code not verified,U052
code_availability,Accessible author code not verified,U058
code_availability,Accessible author code not verified,U059
code_availability,Accessible author code not verified,U060
code_availability,Accessible author code not verified,U061
code_availability,Accessible author code not verified,U062
code_availability,Accessible author code not verified,U067
code_availability,Accessible author code not verified,U078
code_availability,Accessible author code not verified,U079
code_availability,Accessible author code not verified,U082
code_availability,Accessible author code not verified,U100
code_availability,Accessible author code not verified,U102
code_availability,Accessible author code not verified,U117
code_availability,Accessible author code not verified,U153
code_availability,Accessible author code not verified,U174
code_availability,Accessible author code not verified,U179
code_availability,Accessible author code not verified,U188
code_availability,Accessible author code not verified,U191
code_availability,Accessible author code not verified,U196
code_availability,Accessible author code not verified,U203
code_availability,Accessible author code not verified,U209
code_availability,Accessible author code not verified,U210
code_availability,Accessible author code not verified,U212
code_availability,Accessible author code not verified,U214
code_availability,Accessible author code not verified,U215
code_availability,Accessible author code not verified,U216
code_availability,Accessible author code not verified,U219
code_availability,Accessible author code not verified,U220
code_availability,Accessible author code not verified,U221
code_availability,Accessible author code not verified,U222
code_availability,Accessible author code not verified,U225
code_availability,Accessible author code not verified,U226
code_availability,Accessible author code not verified,U229
code_availability,Accessible author code not verified,U234
code_availability,Accessible author code not verified,U235
code_availability,Accessible author code not verified,U236
code_availability,Accessible author code not verified,U238
code_availability,Accessible author code not verified,U239
code_availability,Partial implementation or auxiliary code,U002
code_availability,Partial implementation or auxiliary code,U004
code_availability,Partial implementation or auxiliary code,U009
code_availability,Partial implementation or auxiliary code,U055
code_availability,Partial implementation or auxiliary code,U074
code_availability,Partial implementation or auxiliary code,U080
code_availability,Partial implementation or auxiliary code,U106
code_availability,Partial implementation or auxiliary code,U110
code_availability,Partial implementation or auxiliary code,U142
code_availability,Partial implementation or auxiliary code,U146
code_availability,Partial implementation or auxiliary code,U197
code_availability,Partial implementation or auxiliary code,U227
code_availability,Code claimed by authors; accessibility unverified,SN003
code_availability,Code claimed by authors; accessibility unverified,SN013
code_availability,Code claimed by authors; accessibility unverified,U107
code_availability,Code claimed by authors; accessibility unverified,U157
model_family,Claude,SN002
model_family,Claude,U075
model_family,Claude,U082
model_family,Claude,U107
model_family,Claude,U115
model_family,Claude,U117
model_family,Claude,U123
model_family,Claude,U124
model_family,Claude,U134
model_family,Claude,U147
model_family,Claude,U148
model_family,Claude,U149
model_family,Claude,U179
model_family,Claude,U192
model_family,Claude,U203
model_family,Claude,U204
model_family,Claude,U208
model_family,Claude,U220
model_family,Claude,U221
model_family,Claude,U230
model_family,Claude,U234
model_family,Claude,U235
model_family,Claude,U238
model_family,Claude,U239
model_family,Gemini,SN006
model_family,Gemini,U043
model_family,Gemini,U052
model_family,Gemini,U074
model_family,Gemini,U075
model_family,Gemini,U082
model_family,Gemini,U147
model_family,Gemini,U148
model_family,Gemini,U177
model_family,Gemini,U203
model_family,Gemini,U208
model_family,Gemini,U213
model_family,Gemini,U215
model_family,Gemini,U220
model_family,Gemini,U221
model_family,Gemini,U238
model_family,Gemma,SN006
model_family,Gemma,U068
model_family,Gemma,U091
model_family,Gemma,U160
model_family,Gemma,U198
model_family,Gemma,U224
model_family,Phi,U061
model_family,Phi,U078
model_family,Phi,U088
model_family,Phi,U096
model_family,Phi,U160
model_family,Phi,U173
